Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006965,,Inactive,Dactylina ramulosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006979,,Active,Hypogymnia apinnata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,103883,190669,Active,Hypogymnia bitteri,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,992603,,Active,Hypogymnia canadensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006980,,Inactive,Hypogymnia duplicata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128006,,Inactive,Hypogymnia enteromorpha,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128005,,Active,Hypogymnia hultenii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128004,,Active,Hypogymnia lophyrea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104432,190680,Active,Hypogymnia occidentalis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104433,190681,Active,Hypogymnia oceanica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104434,190682,Active,Hypogymnia physodes,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104440,190688,Active,Hypogymnia tubulosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128003,,Inactive,Hypogymnia vittata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006990,,Active,Melanelia agnata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006991,,Active,Melanelia hepatizon,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006994,,Active,Melanohalea exasperatula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006995,,Active,Melanohalea multispora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006996,,Active,Melanohalea olivacea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128427,,Active,Myochroidea rufofusca,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128422,,Active,Nephromopsis chlorophylla,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128421,,Active,Nephromopsis cucullata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128419,,Active,Nephromopsis nivalis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104470,190714,Active,Parmelia hygrophila,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104473,190717,Active,Parmelia omphalodes,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1128583,,Active,Parmelia omphalodes ssp. omphalodes,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006915,,Active,Parmelia pseudosulcata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,39146,14010,Active,Parmelia saxatilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1127903,,Inactive,Parmelia squarrosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,39157,14011,Active,Parmelia sulcata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104480,190723,Active,Parmeliopsis ambigua,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104481,190724,Active,Parmeliopsis hyperopta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104483,190726,Active,Platismatia glauca,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006916,,Inactive,Platismatia herrei,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1006917,,Inactive,Platismatia lacunosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104485,190728,Active,Platismatia norvegica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,103050,190513,Active,Protoparmelia badia,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,103051,190514,Active,Protoparmelia ochrococca,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1007011,,Inactive,Pseudephebe minuscula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104492,190734,Active,Pseudephebe pubescens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,104549,190786,Active,Usnea diplotypus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,105237,190808,Active,Usnea lapponica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,105240,190810,Active,Usnea longissima,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,1127803,,Active,Usnea pacificana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Parmeliaceae,105260,190829,Active,Usnea scabrata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1128437,,Inactive,Lopadium pezizoideum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127938,,Active,Micarea botryoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127937,,Active,Micarea cinerea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127936,,Active,Micarea denigrata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127935,,Active,Micarea incrassata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127934,,Active,Micarea lignaria,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127933,,Active,Micarea misella,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127931,,Active,Micarea peliocarpa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127929,,Active,Micarea prasinella,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1279395,,Active,Micarea synotheoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1279366,,Active,Micarea turfosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1127928,,Active,Micarea xanthonica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1128242,,Active,Psilolechia leprosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Pilocarpaceae,1128361,,Active,Szczawinskia tsugae,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Psoraceae,1128535,,Active,Bryobilimbia diapensiae,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Psoraceae,1279384,,Active,Bryobilimbia hypnorum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Psoraceae,1128270,,Active,Lecidoma demissum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Psoraceae,1128405,,Active,Protomicarea limosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Psoraceae,1127868,,Active,Psora nipponica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,100209,190094,Active,Bacidia arceutina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128056,,Inactive,Bacidia circumspecta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128055,,Active,Bacidia friesiana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,100266,190145,Active,Bacidia scopulicola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,100272,190150,Active,Bacidia subincompta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128540,,Active,Bacidina inundata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128053,,Active,Biatora alaskana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128052,,Active,Biatora albohyalina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1279381,,Active,Biatora beckhausii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128050,,Active,Biatora efflorescens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128049,,Active,Biatora ementiens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128048,,Active,Biatora flavopunctata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128047,,Active,Biatora hypophaea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128046,,Active,Biatora kodiakensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128045,,Active,Biatora meiocarpa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128081,,Active,Biatora meiocarpa var. tacomensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128044,,Active,Biatora nobilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128042,,Active,Biatora pallens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128041,,Active,Biatora rufidula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128040,,Active,Biatora subduplex,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128039,,Active,Biatora toensbergii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128038,,Active,Biatora troendelagica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128037,,Active,Biatora vacciniicola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,100283,190160,Active,Biatora vernalis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128321,,Inactive,Catinaria atropurpurea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128288,,Active,Cliostomum leprosum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1128287,,Active,Cliostomum tenerum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,101100,190306,Active,Japewia subaurifera,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,101101,190307,Active,Japewia tornoensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,105303,190868,Active,Ramalina farinacea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Ramalinaceae,1007018,,Inactive,Ramalina roesleri,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Sarrameanaceae,103341,191906,Active,Loxospora elatina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Sphaerophoraceae,1128532,,Active,Bunodophoron melanocarpum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Sphaerophoraceae,1007023,,Active,Sphaerophorus fragilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Sphaerophoraceae,1007024,,Active,Sphaerophorus globosus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Sphaerophoraceae,1007025,,Active,Sphaerophorus tuckermanii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Sphaerophoraceae,1128378,,Active,Sphaerophorus venerabilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007026,,Active,Stereocaulon alpinum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127830,,Active,Stereocaulon arenarium,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007027,,Active,Stereocaulon botryosum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007028,,Active,Stereocaulon glareosum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127827,,Active,Stereocaulon groenlandicum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127825,,Active,Stereocaulon intermedium,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127823,,Active,Stereocaulon leucophaeopsis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127822,,Active,Stereocaulon nivale,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007029,,Active,Stereocaulon paschale,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1279353,,Active,Stereocaulon plicatile,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127820,,Active,Stereocaulon rivulorum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127819,,Active,Stereocaulon sasakii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127818,,Active,Stereocaulon saviczii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127817,,Active,Stereocaulon spathuliferum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1279354,,Active,Stereocaulon sphaerosoralium,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007030,,Active,Stereocaulon sterile,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1127816,,Active,Stereocaulon subcoralloides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007031,,Active,Stereocaulon tomentosum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Stereocaulaceae,1007032,,Active,Stereocaulon vesuvianum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecanorales,Tephromelataceae,1128337,,Active,Violella fucata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127976,,Active,Lecidea atrobrunnea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127972,,Active,Lecidea lactea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127971,,Active,Lecidea lapicida,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1279394,,Active,Lecidea melaphanoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127968,,Active,Lecidea plana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127967,,Active,Lecidea praenubila,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127966,,Active,Lecidea praetermissa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127965,,Active,Lecidea protabacina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127964,,Active,Lecidea roseotincta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Lecideaceae,1127963,,Active,Lecidea sarcogynoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128070,,Active,Amygdalaria consentiens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128069,,Active,Amygdalaria continua,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128068,,Active,Amygdalaria elegantior,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128067,,Active,Amygdalaria haidensis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128066,,Active,Amygdalaria panaeola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128065,,Active,Amygdalaria pelobotryon,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128064,,Active,Amygdalaria subdissentiens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,99365,190042,Active,Bellemerea alpina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,99366,190043,Active,Bellemerea cinereorufescens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,99369,190046,Active,Bellemerea subsorediza,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1127922,,Active,Mycobilimbia epixanthoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1127921,,Active,Mycobilimbia tetramera,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128258,,Active,Porpidia carlottiana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128256,,Active,Porpidia contraponenda,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128255,,Active,Porpidia crustulata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128254,,Active,Porpidia flavocaerulescens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128253,,Active,Porpidia hydrophila,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128250,,Active,Porpidia ochrolemma,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128248,,Active,Porpidia soredizodes,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128246,,Active,Porpidia thomsonii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lecideales,Porpidiaceae,1128245,,Active,Porpidia tuberculosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128496,,Active,Cryptothele granuliforme,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128495,,Active,Cryptothele permiscens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128482,,Active,Ephebe hispidula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128481,,Active,Ephebe lanata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128480,,Active,Ephebe multispora,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128478,,Active,Ephebe solida,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,98082,191216,Active,Euopsis granatina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128010,,Inactive,Euopsis pulvinata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128441,,Active,Lichinodium ahlneri,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128440,,Active,Lichinodium canadense,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128439,,Active,Lichinodium sirosiphoideum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128411,,Active,Phylliscum demangeonii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1279396,,Active,Phylliscum tenue,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128406,,Active,Porocyphus coccodes,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,104192,191956,Active,Pyrenopsis furfurea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,104195,191959,Active,Pyrenopsis haemaleella,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128403,,Active,Pyrenopsis haematina,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128402,,Active,Pyrenopsis reducta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128401,,Inactive,Pyrenopsis sanguinea,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Lichinales,Lichinaceae,1128356,,Active,Thelignya lignyota,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Mycocaliciales,Mycocaliciaceae,1128507,,Active,Chaenothecopsis debilis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Mycocaliciales,Mycocaliciaceae,1128414,,Active,Phaeocalicium populneum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Mycocaliciales,Mycocaliciaceae,1128366,,Active,Stenocybe clavata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Mycocaliciales,Mycocaliciaceae,1128365,,Active,Stenocybe flexuosa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Mycocaliciales,Mycocaliciaceae,1128364,,Active,Stenocybe pullatula,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Gomphillaceae,1128460,,Active,Gyalideopsis anastomosans,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Gomphillaceae,1128459,,Active,Gyalideopsis epicorticis,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Gomphillaceae,1128458,,Active,Gyalideopsis muscicola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Gomphillaceae,1128457,,Active,Gyalideopsis piceicola,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Gomphillaceae,1127996,,Active,Jamesiella anastomosans,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Gomphillaceae,1006900,,Active,Jamesiella scotica,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Graphidaceae,1128463,,Active,Graphis scripta,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Stictidaceae,1279391,,Active,Cryptodiscus gloeocapsa,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Thelotremataceae,1128013,,Active,Diploschistes muscorum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Thelotremataceae,1128012,,Active,Diploschistes scruposus,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Thelotremataceae,1128354,,Active,Thelotrema lepadinum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Thelotremataceae,1128353,,Active,Thelotrema petractoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Ostropales,Thelotremataceae,1128352,,Active,Thelotrema suecicum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Coccocarpiaceae,99834,191485,Active,Spilonema revertens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128537,,Active,Blennothallia fecunda,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1279387,,Inactive,Collema fecundum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,99030,191351,Active,Collema furfuraceum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1279388,,Inactive,Collema subparvum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,99797,191451,Active,Leciophysma furfurascens,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1127944,,Active,Leptogium cookii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,99113,191426,Active,Leptogium saturninum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128396,,Active,Rostania occultata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128387,,Active,Scytinium aquale,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128386,,Active,Scytinium cellulosum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128384,,Active,Scytinium intermedium,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128383,,Active,Scytinium lichenoides,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128380,,Active,Scytinium subtile,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Collemataceae,1128379,,Active,Scytinium teretiusculum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Koerberiaceae,1279357,,Active,Tingiopsidium elaeinum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Koerberiaceae,1279358,,Active,Tingiopsidium isidiatum,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,992622,,Active,Lobaria anomala,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,98127,191257,Active,Lobaria hallii,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,1006985,,Inactive,Lobaria linita,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,1006986,,Inactive,Lobaria oregana,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,98133,191262,Active,Lobaria pulmonaria,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,1006987,,Active,Lobaria scrobiculata,,,Present
KEFJ,Kenai Fjords National Park,Fungi,13,Peltigerales,Lobariaceae,1128243,,Active,Pseudocyphellaria mallota,,,Present
